A,B,C,figure
-71.24615542664444,-25.002726680943795,-2.1935792104797276,2
-18.765959060741324,-10.486000882917864,90.32475326851858,1
-56.04514294253302,81.78150284988993,-29.834049202285225,2
86.02601404405789,65.68655426226601,88.81484862797785,0
-91.32280699184314,-41.93199248384942,-4.813397801664849,2
85.99131252075134,25.25253702173751,1.8539390996047906,2
-45.79989555517483,73.92795625125902,49.33805138911492,1
-4.180403554470118,94.52685577123071,-534.3578882737578,2
-51.72505417947806,95.21458106722898,-49.19066484804129,0
13.53835426708703,32.71553385812524,80.96129269224784,0
71.3363503919372,22.363272423973896,1.7526686982202169,2
-32.1983294783569,48.12597817619431,-50.89988473012666,0
-55.187572215533635,-34.71706640002587,57.43915923586118,1
-41.10923826752029,7.85161225932498,-0.3749024408431402,2
78.47050670859699,56.140465297090344,45.293474489255175,0
-85.29837700464647,-53.93585656902611,-8.526178123166664,2
-9.592638392042758,-27.66811489011087,-19.950834960259456,2
6.1856741342077015,48.195389418130475,93.87802811660562,2
-45.46553975455514,42.56331626918305,-16.723150878939947,0
-45.11120529634793,34.1863438437523,-66.72842202990915,0
-81.59342105801335,-59.73006093536901,65.72510508685525,1
-59.60847931307247,-1.9333533315119666,-0.015676692089545925,2
-53.68111497338115,-50.787091467284526,-37.96420060404402,0
21.64961717170884,69.15347622133666,-25.038081013000053,1
-24.11125275900416,-19.98958094885819,61.038305889128566,1
31.632847729373964,-82.50736189363377,-74.93013372971583,1
89.1639489928188,81.9616940291769,67.41102148751614,0
50.94015840152798,71.64529304143429,96.62081476750609,0
29.386581895984875,57.82625103632225,28.447297143570122,2
-8.787503800926984,99.45816762931213,-2.2933092948662477,1
94.16130235961586,89.24097031493685,21.14443668253424,2
-50.700284814286036,68.1296384101696,-22.887680251219027,2
54.25545777512332,-23.79310079964509,2.6085469963615333,2
-7.116059154092923,52.3747409882651,98.97316615166639,1
-6.4382850266622995,33.133782408821645,65.5946513285956,1
-47.202332310071625,44.33812617255845,-95.18437484549318,0
-90.12944004504308,95.87246340101109,-25.49535766000724,2
7.673908050881423,41.52825708251294,56.18376337312249,2
52.25425762761543,80.70196565743197,40.270841076084,0
44.43347865918551,91.93167606754866,15.848350277445718,1
7.555296655665728,-13.22286091157892,5.785479335078322,2
71.50887127367523,65.27520691141635,14.89623791229095,2
72.33994114879562,-33.93802110732027,88.74324628544034,0
40.215550587172686,21.968939450315105,-91.10955809023642,1
-23.23952078902623,39.156154800336395,-16.49350338015458,2
-11.249571618860614,93.41216955172439,39.751191342256675,1
97.74017049239941,37.677668116613916,3.6310727399848814,2
-77.23648557759766,-32.34307431884396,-78.49334707617808,0
-82.95201249451058,-20.99453946693832,-1.328390578402179,2
-42.281823746349545,-2.9017663614480824,-0.049786452371029855,2
-16.269629143336005,40.9991118783511,-25.829217740683006,2
-60.04757501620532,-10.583500327290764,-2.239663721600877,0
18.97907583574583,-96.7494499074644,123.29968195510295,2
-39.65712364974665,79.632913992097,-36.40490935011928,1
-47.63038510589601,-81.63111368521787,-21.502383463974013,1
71.60543566966095,46.783606506518396,-5.019568340045396,1
-3.0161902825747404,-64.54616893644953,-345.32038217564326,2
48.149908601460425,3.464644093507019,5.082671422466547,0
13.61479400032401,-94.2657730258389,-48.24388082832647,1
-83.6716574995058,-66.17193699616395,-13.083059953276752,2
16.057358215684786,-55.12247578009113,47.30677511383452,2
-94.72287510139094,47.11582768970669,-88.33631239762153,0
-85.86676863899174,4.591235687454812,-3.113313304480485,0
-95.97529982884785,-78.82208956471743,62.834883253323426,1
-43.00146924989707,75.60349381197048,-33.230773135678035,2
36.958048820922386,-51.67798752417889,34.645000822229946,0
38.958519042141546,46.84060010294209,14.079345621624098,2
20.03864183655793,30.816386297296248,-25.39204454805754,1
55.99583726318548,63.8252698806898,18.18735675027188,2
17.276995504506104,-56.763174718700895,46.62352900574354,2
-84.33088312002637,-29.970299136079007,-2.6627814066278725,2
-36.40709833517961,-62.365670366154234,-28.828927084701377,0
18.116400910819834,-39.060209360314516,71.84520957940904,0
-92.63861410581946,44.203878734459295,-64.0852415635928,0
94.4720158502291,4.033245083288662,0.04304731341729044,2
-16.025764832334062,-96.10590066833036,-144.08585549432652,2
-23.804292915107283,-95.1364788609683,37.47100025753696,1
87.04639148345353,48.80345418453729,6.840539566752106,2
32.85167029373105,-97.98866812660299,73.06918487990708,2
-71.71230925431061,-52.42324391799511,-53.50014283127382,0
-26.08879552781491,-26.35037807743477,-45.76474378019502,0
13.304414545802416,52.96506892410514,52.713678540261064,2
67.72017404046207,60.58810285334894,97.50493945533458,0
-25.01215669709549,84.95573625548903,-30.24219523253977,1
-39.0871899485175,-37.57841752774842,-29.726720372176203,0
-98.63793769700334,-27.66996718397523,-1.9404985085812632,2
46.026573974230416,69.57585958093122,26.293507306973087,2
77.77795040946032,37.22080230570339,-47.35338797353692,1
82.2449462937933,9.050242737527128,-49.05066832171543,1
-43.16751203868703,20.51537332163403,-2.4374843641024366,2
-8.311417949338406,25.355249094710317,17.44945053740321,1
-92.89244648461357,79.2019932234754,-2.15912011094008,1
-14.22417178442845,-60.680204996223665,58.46079033155479,1
-44.906365692742426,-98.32612365876525,-59.84736099871269,0
76.63305381928433,-19.6015159965319,-21.371532828453297,1
-73.3435187436053,37.657302600681135,-37.114438670859464,0
-13.222867034370495,58.35716425225792,84.81957781205455,1
57.621918842763165,3.84608275936813,50.05101196052183,0
73.328108578848,88.18959547142015,26.515768987310874,2
3.8746696906233353,84.3859673605885,459.45797035390143,2
-54.31111985510366,-93.12430371715456,-44.673288621017605,0
56.65830789418419,-68.96535128005553,20.98641776447082,2
71.615718867385,-17.692637127117422,1.0927398812106761,2
-52.688113851181996,-82.96249463015229,73.96511531458887,1
-20.88487194846651,54.898434865506005,-36.07680906685543,2
-0.6242359542802092,67.55477810328597,59.502815655409535,1
56.374108074511554,-51.72304524410056,11.863927877081776,2
-51.35011360698116,-96.46544598818649,-11.891300182342007,1
-18.687901765955544,13.806348076982914,-42.67541526432099,0
-22.478244988178474,47.759308213597535,-25.36843425989195,2
1.1941973308167206,49.34118299967105,-17.622049716881506,1
23.481679173496445,92.38831569311017,-97.95953122715741,1
16.64674541275734,28.053776296510108,11.81934283519917,2
-14.15480180416455,70.87017447340364,-88.70808824064487,2
-49.00883869676782,95.08057770445978,99.41558292168074,1
-39.39145053553601,86.47218223019138,-9.499687526883022,1
-87.32951080647146,66.46619231207865,-12.646797971467766,2
53.4509248824551,-82.60459142539972,-53.882872161132546,1
1.7241790629358462,0.033558028126833506,15.946633540947659,0
72.70963341508019,62.829860747173285,13.573137478817367,2
4.1763580633349875,-55.66085448380775,65.00129007618787,1
88.1861209612446,-41.526618003399406,44.97669771655114,0
-67.91810813041175,33.61882277989392,-4.1602500283714186,2
-65.4072929879595,-67.82987048914455,-62.37575597506233,0
32.77232048318126,-86.4162635955273,-16.88724335200162,1
-40.21182424225598,-13.341974146599014,-55.78303763864656,0
87.38528147210567,75.29873166020403,-59.06297510801066,1
6.337554589321613,43.77985696574609,-4.520337193140406,1
79.66750827301121,-82.72874217124111,21.476901090536018,2
-4.301790632913892,57.62477634233812,-35.94731404245405,1
-15.87135649469063,33.35993073356852,-29.46653069491134,0
-31.922603543358605,95.07338483199698,-99.10805410426107,0
-60.09171593358105,2.6391717585082546,54.90835442741604,1
-98.87338279180544,0.19978994645373405,-99.20057294430553,0
-34.04104867922926,-14.43933732582336,-1.531198879722911,2
16.267465666130136,-54.73249210569953,79.32903588667861,0
-69.15644391723781,-98.67984122897585,-41.0061389141716,0
-56.80846406952178,42.85122035436041,-8.08078125299599,2
10.727273979001069,-70.99613449535616,117.46812664497806,2
72.93884187962087,-85.85028332630347,-6.859406492701467,1
-66.37758720088172,-49.552846512878276,-9.248169077378936,2
43.38812345622151,17.393881160616772,86.06094083835848,0
10.669177689981808,-93.52172850912194,2.702400908272054,1
-52.96673290422944,-22.288130544034217,-55.87213201445414,0
71.12401889789675,0.17944884738760436,94.49398638289509,0
-39.009271190423256,-40.685075662634176,2.9726728856363565,1
8.642869077874352,73.083444755984,-59.13705875505364,1
29.803385400163563,46.635350381370756,-93.78360467658354,1
68.29648935038449,-46.526254243399066,-24.149811554800962,1
86.03458686153283,-53.46269500516807,29.26106153855352,0
67.68417922495851,-40.902241247635395,-73.98135983327879,1
-61.97906947149625,7.4626806899163824,-0.2246387512532075,2
-39.52075504707562,-6.580034196156291,-0.27388678411516054,2
-57.48346979053063,-66.40291708669358,-19.176588564025163,2
-28.89070684441802,11.415941310903037,-1.1277304213756405,2
43.7516564345716,66.35351886263444,25.157844435205185,2
95.35995380881815,81.89364951842262,57.174986756999004,0
-79.80292282274183,-24.343190753391667,-1.8564199000965036,2
41.883529812085044,-11.954897478830546,-26.961777397197608,1
-69.26347989191363,-70.27372626619051,-17.824676911418152,2
-11.379719896237845,-14.78903919366823,-60.35965827904741,0
-88.106373559973,96.56622266057073,-11.291274232010352,1
47.27555592695043,-6.019681278605944,91.41206345479605,0
-17.184612237951583,25.63069994661096,50.57654890905147,1
-54.49583312392612,-75.69461242199344,-26.28491951249856,2
38.51758341137287,-73.61443248142525,39.95677721638785,0
-45.12136211280327,-99.7512298562039,58.31935323291998,1
96.20809004485554,-57.25742987068387,8.51906859877317,2
-97.33422950778106,31.61383141494639,89.78725811193067,1
-84.99655643406115,-86.21480435996718,-25.149190914975634,0
-94.19897548950856,2.006993615571588,88.12644359776263,1
45.47622630557544,-76.1474891112539,71.37027433345057,0
-1.3981492810081164,-44.32806231740676,-351.35323808182295,2
64.1254529674317,91.02939629361671,16.362502835422617,1
-34.382716784023,17.725649294943352,48.88350625164435,1
77.70057795472985,70.25292544056049,-69.04930145772643,1
64.13493430571927,10.02380276409562,87.73776228665636,0
84.59935802452492,10.395512896395644,46.16253806087204,0
52.509500925440875,65.80113355476541,-3.1607663639446173,1
-13.01509456223036,91.77573047283508,54.88271852255485,1
-87.72528183231998,-86.6288458458556,66.27602089055651,1
-60.88569973937532,-0.1419022968117929,-34.84107272659307,0
3.9691110609467017,2.1540751127026,0.29225936991405255,2
68.75048272720025,44.05739219911709,63.03855509534969,0
-19.802891916463963,-65.60060398147152,-54.328419062319036,2
21.514201977900257,-41.56027999501237,2.015759873907939,1
-54.96003193856056,72.41094097820923,42.98068730030337,1
-78.0363835322673,-8.158719193515722,-97.12372885186763,0
60.937002559113864,13.16183725360986,-5.361487870187048,1
64.73534487104286,-11.483340134518059,0.5092546463903195,2
-98.61711450497587,77.55169295730596,-15.246504399195334,2
-70.94085559644867,7.4480530011817905,-21.70987514513473,0
-66.45416662078941,8.306022548586768,-16.95546835165456,0
-17.672376895725733,74.55945652466033,-16.133557257847485,1
-4.621877303040179,35.1353304703743,39.617462696460194,1
-52.399724630901076,-73.44917633164769,-25.738596632891817,2
-92.2044545162551,-62.77889251878768,19.959316104370785,1
-85.90948771971789,7.401310742033033,-0.1594102181090082,2
39.04332313189735,51.42710477009322,-75.52771186305986,1
-1.8802320114964743,71.67012275270176,-42.52193228874577,1
96.8150511466711,30.07591464856739,82.749070805808,0
-56.39488045386276,-20.914936648945343,-98.55639504021498,0
-28.99379220871323,-3.3083907823713474,-0.09437752648988051,2
31.303559225955752,-22.1529197778068,3.9192975720395915,2
-77.35702196538728,-81.03924407830145,-21.2241853225717,2
-48.34023293852843,-81.24013992254082,9.159080672762897,1
23.977680651492022,27.692188759087216,7.99553269366358,2
-87.15816662505472,19.268577057709876,-11.7900778204924,0
44.36845129549803,-38.81348470884338,-43.497499011338725,1
5.916014394677589,8.578497948656391,51.54615190775331,0
-83.72912984753718,-90.13549878749187,-32.71799859087774,0
-55.04352635661856,94.50021919476123,-40.5601349466599,2
-65.15847062110458,77.4314044532504,-76.42697279111424,0
-85.15251603140217,69.71980869690657,90.44799245581623,1
-91.21434754353301,-65.42429325425519,-8.0270639672178,1
14.806858985767462,0.493736307071984,0.0041159225794511955,2
-40.16456007103821,-61.45307969866345,-23.506301312468626,2
28.948390780737526,34.50533726854772,77.92601300362645,0
-14.35355935094158,-22.301980726263082,25.276082885098262,1
-54.06131274858075,-95.68342713000155,-46.14479657724224,0
45.87443282061153,-55.28704669663471,3.4088605260536298,1
-35.94416671220043,-2.9559752358173057,-0.06077334929424955,2
97.44179683051325,17.682249914129812,90.6874113370196,0
74.81159070526488,23.455222645907696,39.76550883988554,0
-27.889932653938914,47.97167838095979,-98.1797966732677,0
98.5128090973812,91.24936923480226,21.13036736552319,2
73.55367053213595,41.45539491495967,5.841142104541273,2
-52.84594916865692,26.333058373587903,0.6661573115557502,1
2.4434527732853297,-46.90553773596338,56.735472469480044,1
1.2033685905589664,5.398569816711273,-77.35762560773651,1
85.94354775298919,75.85978702700308,16.739788611944146,2
-4.151524219550566,-30.03929980544943,-54.33905025485805,2
-20.088818601646892,-12.23391851623046,-1.8625879056110421,2
-41.554888342585826,-77.95473055529034,-14.858171599031948,1
41.486557214958566,62.01285187125788,68.54143886276844,0
-75.92657252448016,-12.789806580792046,-0.5386096953123048,2
33.77287107739903,-15.586574446454904,-93.9248037940011,1
12.090742988706424,43.52729577612524,39.175125121590945,2
36.14640400237508,68.36277900464978,32.32319840814251,2
-97.65269247063068,93.14209205975561,21.534315359334627,1
20.360514940997533,62.91702445934553,97.47666705552712,0
58.81216228479386,61.95025407888687,16.31394694287124,2
34.384238763832286,-90.1634267963878,59.1073397575017,2
-9.124280472151796,57.23604833188577,-77.5715659705879,1
-88.81377961183739,78.17255769639601,-17.201578413576144,2
-12.022350869826724,31.56085404218203,-49.49323867193185,0
22.28053843732809,-23.550168269074746,6.223036609525543,2
18.292148750698843,0.7113616511527994,43.7361210014879,0
68.29614758090685,18.241737477152057,1.21808109963717,2
40.65063643787846,55.03993349835284,72.64851015481148,0
36.53913784608329,-64.88783448322009,28.80767932769582,2
16.063745940031524,-96.48892037313223,-97.0517953298205,1
23.40170326048579,-89.34162907671794,-27.83951497436024,1
-50.064871324375225,-94.09726617855449,28.05517056722485,1
-91.21095764114693,26.506001163938137,-1.9256680224398515,2
-87.10827557808905,-87.88334773219329,-60.3544540373685,0
55.47967387194234,2.955609065208705,36.94147232539024,0
-39.90807442080608,-29.10684202847824,91.98409123733217,1
-12.781100130935812,-63.802940136176645,-79.62568026846532,2
-42.356777564619286,4.43272927604572,17.794677227644257,1
51.91298684152116,82.75672494501126,71.36004834615707,0
84.28435112697659,-6.353458726232702,32.33254617180421,0
52.536827806691974,-1.5051660059808256,31.34719921598247,0
-82.67570907511465,22.365360087254544,41.564632570837546,1
-84.40114806826992,-64.84420163348278,-12.454719460932688,2
-32.4693673162612,82.06814428731778,-88.82010212614675,0
-81.19315018666344,72.0737971158461,-53.16606593268156,0
16.020465971120018,-82.87030808205637,-57.57820794114203,1
55.47128880860089,-25.473631675378357,-21.855710112380834,1
45.12477659040292,65.84998663257412,-14.631267866592793,1
-89.56418360528613,-7.821803955346709,-24.60446929246234,0
-69.8718807141139,91.58240429034663,-30.00970021802449,2
73.73874347989639,-36.33820251093407,-15.00813128133342,1
-61.02351747120871,-88.43636495524898,36.43295926645527,1
-33.370836912996936,-2.143410721033675,-35.36833543928306,0
22.159662534537603,22.29942123588056,-48.99636236558631,1
-84.15711383027687,8.10676774214545,-0.19522913819748397,2
40.12120704038796,-70.06188569345201,30.586491465604663,2
90.24945107911117,77.53379068024867,65.22445670202438,0
50.769235601239274,-9.032445244431926,28.901445535186127,0
25.905096491226146,46.82687293645813,35.202321183514925,0
-10.511529293351245,-83.41851862044237,-26.522840189343697,1
64.60596119364214,74.75764186457826,-92.14516431868995,1
12.473973919005175,32.99996084049977,-90.2326722922301,1
2.7994517909052092,50.58216151862828,228.4871516816945,2
-46.402976740378435,-31.002039262454502,95.9950637936378,1
63.35403863603918,24.52945969592342,2.3743332150874727,2
40.611553272040766,-17.293234166264142,42.88206096321167,0
61.91905516466835,81.47668877281214,87.60296319855019,0
58.950385852390525,19.059247484170072,76.83699842601314,0
33.634185457966566,75.0491013406099,-26.95796456496275,1
-45.28201592139347,-60.15131070889572,-19.975812176069137,2
-42.13198091930177,48.41891164355005,43.305318448514754,1
11.669690837214546,-77.6918915947775,-32.94181403952369,1
-76.1652939779795,-22.33735237565648,-65.48447024870596,0
79.15647571734249,-85.47340161989621,-28.284203823192428,1
-19.743332548121444,-48.32994397729553,-76.5194675428074,0
77.39052280754979,68.64303361661095,-99.66570594446343,1
53.19029424201395,68.50675981695557,2.7264119997815612,1
60.84286762351198,-2.2712182158063996,0.02119571440867373,2
32.92027599135233,28.611343678859356,-24.2861695243964,1
90.45058437336724,60.935445822141304,85.87393836881643,0
-17.7394490554955,54.424977050314055,-86.43417519194556,0
-38.448065525970335,-70.32324222386339,-32.15609374115158,2
36.20568503934044,-31.114487458090267,6.684801908372431,2
59.64769695685169,-28.563565061474193,-43.92406243833111,1
-63.118274571060496,72.71160326717177,61.77186693357834,1
54.74981177378203,-55.1325277661064,13.879479761682306,2
50.41178201211659,-51.31230627061125,-36.95381830043307,1
38.6360445492663,-92.1938188397619,54.998514543980704,2
14.070258834236895,73.52208991681482,91.3585745831779,1
-40.11512434738673,87.7690844427025,-65.94767919175366,0
71.3660885956923,38.20214496069141,86.51922315474695,0
78.68560653347052,28.733177155226826,-63.14629530708815,1
88.82708367821331,-27.28205171957707,-86.91091643721802,1
-12.27227822037753,49.0261630708855,-95.00145774039987,0
-34.32270595926825,-48.81421522230593,-17.35605877489216,2
-68.05419867319236,50.38018061614008,-42.524205022397155,0
-65.28892910129014,54.783781698452714,-5.514083980785301,1
0.8176850488077889,35.79570278384065,-76.32945219982072,1
-20.786073032489355,67.45059725845803,-18.971429646172595,1
-21.848748768051692,76.19258262798047,33.723554735845255,1
54.07327796650861,35.409402388264226,38.040978143288584,0
-51.885948956045944,32.497754632927496,-18.95491716228379,0
6.7457411561029375,63.78970471980719,150.80353418833798,2
37.752688186897075,93.90392925588637,-44.53901747911422,1
-45.725745181615366,45.741707879306006,-11.439419037379643,2
-3.8541336126429258,20.716686245520947,-27.839012092593943,2
19.29558104488673,-16.022429880682495,3.3261276077174258,2
92.35043453290368,91.23254539761592,2.5563754251978423,1
-76.95409255279087,-25.76570258779722,21.693807842857368,1
-8.081915233551484,30.25463358122954,-28.314540139399224,2
-56.715582240545935,-21.55503422018316,48.91553141258004,1
-54.24727399347034,-30.52306701626331,-96.64758055364928,0
13.695790339721896,13.163356052725163,-12.611113649231356,1
89.25274711973393,-30.811584178448555,2.6591722670229094,2
-62.505498337112456,-0.48731162485866264,-0.000949806921151252,2
45.8719445109889,-24.611511687617792,-2.4749878739117435,1
-78.32233665510185,15.596192574815618,-0.77641076996293,2
25.20811298996118,-38.49202007833705,14.694035312174552,2
-55.8520494321167,-30.40223917894376,75.23048689793785,1
-96.30407490989334,-35.846801624052404,-35.6650565302008,0
32.928646316560986,78.63773938792889,5.194590695382601,1
78.86218482144969,76.82297227630173,83.86285334173479,0
43.11830774500564,80.23714725038076,52.507924697329,0
28.55727995272528,85.71907818448503,64.32475691803978,2
-60.09386732523674,-84.12521654319951,5.372289242278242,1
-8.116273386918294,54.81096306150732,-71.43740111636497,1
15.521441306095667,-2.360727955598449,40.91237829802253,0
-0.4558401989369685,8.066235537720317,26.50627171319742,1
-92.516830754664,-29.586111345586545,-54.36717245866194,0
-46.42599330349819,-27.789138679264312,-4.158425989332553,2
-22.125907513656202,2.807425351235821,-0.0890543935643882,2
13.44331897235675,35.50125902609682,23.438025145234477,2
11.061417859910279,10.906784057119395,92.86778993349628,0
62.26911893056791,55.28509818123757,-35.445952404224485,1
94.04877528366123,-7.4335795924879875,-92.63797147477935,1
49.50958820313497,-59.590030393289005,22.45211208457276,0
3.9955429200341825,-40.45772568052652,102.41584185177092,2
97.72433440044216,58.9384462779513,-77.3352370273463,1
-68.9101671304438,-4.866136555106905,-26.34476073952547,0
-98.48870893197295,-11.400195842538594,-0.3298968649746487,2
-73.62949583743774,2.371190705893511,-76.21432706793874,0
48.918210612269775,45.22988402949477,42.61726586378418,0
17.955957211995695,80.92749413986019,46.15709463610855,1
-90.30551236338466,54.00090056201191,-70.08472564541705,0
13.70625975064199,-32.914896728415656,-47.392254308061865,1
92.22975117779683,-48.85449274656028,75.6910092908947,0
-85.65309705690818,-83.28429266184469,13.646253259547933,1
79.48481335533708,74.36400623876338,80.04276497182184,0
-69.06596416953828,-55.161512563267536,-79.66092375177007,0
-55.35253438999197,-71.55800846444906,-87.4926002144291,0
27.938237929601797,57.02078780202069,43.42162729155447,0
42.72148086133453,13.477778762594596,35.559471903468165,0
-12.961240202769034,-3.183192312393075,-83.23581101936173,0
47.233307938360326,-32.26595919623682,13.929819929330307,0
-74.78924996750989,49.00918344945251,-15.573400866979043,0
-28.303012491546454,-31.9933160227192,-91.67825298271248,0
33.77169227698832,72.7320333339338,-95.5981679759441,1
-49.495703127385624,-60.596144093720405,-18.54652246062999,2
25.279839011737664,44.70401169695489,57.42350239837677,0
-14.431445187452738,-93.22501999131248,11.521814398730612,1
-34.111367365882515,-61.006277444533175,-27.276580910105867,2
14.769147098324467,72.96263824454138,-17.459222088222745,1
20.28319656449689,-27.456688255388315,-82.70243773362637,1
-39.661313489174496,93.08628317476712,-54.61906927047466,2
29.002519680757274,39.349471765334044,-12.625882320283537,1
-82.57456744636731,70.21230555228891,12.302498494929125,1
-18.67789621279448,94.1500446467902,37.67640770411941,1
-52.72475099147223,29.070570075663852,-4.0071220282328595,2
48.54885298115957,-54.93092797566816,1.6839390644003345,1
34.84667205792704,-14.65687065171825,70.80845999759705,0
93.43618402991632,96.73361195031427,25.036852098855896,2
72.36891642313446,-19.8154542987115,74.22633886918399,0
-5.253366103770446,-77.54576734611665,-286.16633195343803,2
-5.794125027564846,15.037900948916246,35.90422510400836,1
-26.278160750740938,-99.57479230515303,-94.32870280252392,2
69.3974922044371,-75.51081223285948,20.54066574649796,2
38.91646788568033,-49.41013501077629,15.68334418834463,2
38.69292061802122,-85.38460021035526,-14.383378824260646,1
-53.130168826685086,-75.96692424925672,6.830554596486451,1
1.1904255382075348,81.9233935352429,-5.542631250521964,1
-33.13633329270988,-95.81924088649465,-69.26933377752464,2
44.63412118634713,-14.269969821041073,-67.39498694276496,1
79.90805509242207,-14.914912012171413,-53.677448817723715,1
-65.32680525551937,-32.91924381034744,-4.147136113599936,2
-82.55019071356455,-59.60610061191191,62.07491777058877,1
38.68497988403868,77.07272790074708,2.4528230581341717,1
38.991972491931534,-75.72688094821808,79.39247026848204,0
94.75958217698263,-18.516927024890478,0.9045960803328791,2
-31.229133795621266,53.15470363106792,-22.618482925251886,2
89.31232313571152,41.43582828838572,-86.47142600899052,1
-58.542764211360264,-70.94675590064479,-72.37207957579083,0
98.99558450614487,-81.90201210528183,-45.47637362229076,1
-14.047217393444143,87.45790534995547,-136.12812050184962,2
19.874139608651447,76.05144415279054,72.75562957210047,2
-96.40012860518739,15.23020891412348,-80.0417644245633,0
-76.80228560717799,-53.47226334292987,-9.307284686943,2
-1.5880989380952428,-5.050935058848523,76.4649667834467,1
-93.32424203358744,-24.33577068597768,63.33034205376978,1
-89.45542145324272,31.962431548888503,-2.8550450434447945,2
-60.9462877332017,-31.925239449242525,-4.180816222774756,2
-2.48555433460038,27.245211713731138,-81.45187533356118,0
21.38829195124086,-6.189125089645529,0.447736423537288,2
52.56993132149822,-21.794555031271415,-16.925914723162208,1
-13.704669412286393,55.367678543968964,-55.92217760101447,2
-75.5469482994657,-57.191772765514834,73.24095327626452,1
-58.87534429232719,88.2277886288978,65.71760321411938,1
56.43834553254695,26.978322388372234,3.22400431844348,2
-41.50986527150533,-64.2579450052783,-93.50943902321114,0
-89.5281676547059,11.335908426671509,-82.43528218828709,0
92.79262960155609,-14.611706018796937,-79.65475764483082,1
50.19995934568752,-18.348181126123336,1.6765738210998642,2
-27.19680674192371,96.8354020344959,-17.8071990763827,1
-60.95686423327413,7.708050754521949,-5.87683042928515,0
64.81748814074956,26.686276701920434,36.2027828824946,0
-61.32682543299517,-46.6496853873188,58.138359380008694,1
31.072197917887138,-35.756727626807034,10.286877468053637,2
-82.79636227121281,32.661585496542415,50.044458195174855,1
-53.822950263546176,84.57318358016656,-33.22292509915127,2
-70.55879987575675,-44.843028828960875,-7.124898801056348,2
75.36882787528458,36.90849801540847,4.518569759395596,2
-63.44039853644705,-46.89646559019478,-96.64949175685335,0
-8.147221241003535,-38.22719062729767,41.3945080218258,1
-98.22550536846984,36.188820384567066,-67.82879936888958,0
89.93145253231157,45.98881040195741,6.506595245725961,0
-58.72799971013023,-27.133980016201463,39.263203930589896,1
4.299292844703359,70.26539772549737,287.0952442565579,2
-92.06153123370385,-53.667541785320935,-7.821413033983737,2
-15.538071203923948,0.25824581219575293,-57.396613361691685,0
66.80579373812589,-6.781792194456045,82.79102817032245,0
-71.98172645765399,-83.92407335956797,-44.25846457729952,0
-75.73133600772658,-78.23103615287268,43.006267045502995,1
-41.43358767652445,61.96821327393789,44.958761383949934,1
-33.25981942023874,-61.03062584675134,-27.99727536238241,2
77.26204803526133,-56.63524728789569,-60.419455364131956,1
2.020878190940124,33.7930659385226,141.271664794661,2
27.06036304684514,-30.882455230228317,-64.13978072760537,1
-3.9883939783186264,57.75398652245059,-209.07682248592386,2
1.332651126170532,-26.994271491533,10.159490070626774,1
-54.61420450494627,24.21800967809334,-17.12207874373975,0
62.124135423097584,7.676401962278348,94.7713448831934,0
94.82197538135642,-3.5503957310291128,-8.64847853106852,1
-84.30004662788897,61.68534059667542,-11.284339086204662,2
-46.42834362652965,-92.1858006803421,-58.438852345089785,0
31.839608614959104,-20.820641729766237,98.97637015945148,0
-36.37502225588105,44.8300860454878,-13.81261433125934,2
-87.12373996742919,-89.32139102132732,39.104630830440215,1
3.3027183327790652,42.18631447851803,-12.699929233264555,1
96.62348239673628,-31.46524911845235,2.561649294581077,2
-32.844129365394465,29.775282396102995,-7.655155304911361,0
-67.62601599876972,-79.62861337772651,-23.44037266876256,2
-62.636771712395635,50.53007614497301,-10.190853253662665,2
-7.046015190705646,-7.906423439658724,-2.2179746252053025,2
69.24943971984285,-46.10694018150399,59.28378063409883,0
-77.0656451130067,-51.87672424147864,58.57659472939366,1
31.520739167184757,-59.12696289639727,-6.702666942369802,1
-52.58401760419036,97.58651295047298,16.36781542295094,1
-35.90763742645923,65.67890668394415,83.27982501816777,1
-23.47585957459424,-75.15408394324494,13.861914990128497,1
59.504049837284384,45.516779398540194,96.21155641180246,0
-91.8980001245399,18.725744897389802,22.11317229323062,1
-5.505092449804394,64.79851816164765,-190.6801745034533,2
-64.91469582548264,22.171250274965118,74.00571493417948,1
52.78118338665314,5.151286214117462,0.1256875460017952,2
-64.27845247505195,-0.03455654523864382,-19.958693873155497,0
37.641562465962295,-59.53318542172956,23.539140874285618,2
54.52582125485651,79.25189977260584,-87.57359719894329,1
92.61423698126046,-38.32975662128306,15.14101346180739,0
49.739258655865,-80.40793842978486,32.49664720206732,2
-7.890540173780863,-67.20425801659746,11.705003018504371,1
43.55130291275387,90.2503517521045,23.460943362951284,1
59.46532726870052,-12.570272358962058,67.20330596735349,0
-75.64668945154034,-13.973239280273205,-9.188587528853404,0
-7.092256916871349,42.662558534996094,83.5858193294558,1
-86.07870409435449,18.96513405987841,-1.0446146747135732,2
-85.22096299164448,-9.045453837774303,-0.24002379302885832,2
-18.111688806886576,-54.11881459018002,69.64348037707069,1
44.42371256313126,-58.72592248129256,-94.28984516715077,1
-96.87249622143597,-90.10577272566675,-20.952929353473515,2
29.9538400332884,-42.62730723670218,-83.27476354772065,1
-5.387509776726191,-16.05822720961794,-79.09435174623884,0
-61.13113990587231,-96.67536905101275,-49.482783994116495,0
53.358989746063685,-27.09785714611344,-20.939537374378943,1
69.04581813506837,15.753967623432658,58.751316407165746,0
